Dataset,Run ID,Treatment,Best Model,TP Rate - Best,FP Rate - Best,Precision - Best,Recall - Best,ROC Area - Best,Kappa - Best,TP Rate - RandomForest,FP Rate - RandomForest,Precision - RandomForest,Recall - RandomForest,ROC Area- RandomForest,Kappa - RandomForest
Ant,42,Undersampling,functions.Logistic,0.71969697,0.243678161,0.472636816,0.71969697,0.806182515,0.402705032,0.734848485,0.291954023,0.433035714,0.734848485,0.797492163,0.356386109
Ant,43,Undersampling,functions.Logistic,0.727272727,0.218390805,0.502617801,0.727272727,0.810710554,0.440335451,0.757575758,0.262068966,0.46728972,0.757575758,0.815508534,0.407370817
Ant,44,Undersampling,functions.Logistic,0.696969697,0.23908046,0.469387755,0.696969697,0.800801115,0.391739675,0.75,0.289655172,0.44,0.75,0.8062783,0.369643194
Ant,45,Undersampling,functions.Logistic,0.681818182,0.264367816,0.43902439,0.681818182,0.793399512,0.350031761,0.772727273,0.308045977,0.43220339,0.772727273,0.806913967,0.364627747
Ant,46,Undersampling,functions.Logistic,0.696969697,0.245977011,0.462311558,0.696969697,0.792563567,0.383244167,0.772727273,0.294252874,0.443478261,0.772727273,0.808185301,0.380173523
Ant,47,Undersampling,functions.Logistic,0.71969697,0.234482759,0.482233503,0.71969697,0.801097179,0.414182183,0.71969697,0.298850575,0.422222222,0.71969697,0.796508185,0.337927129
Ant,48,Undersampling,functions.Logistic,0.712121212,0.245977011,0.467661692,0.712121212,0.805520724,0.394351256,0.734848485,0.301149425,0.425438596,0.734848485,0.807784744,0.346048024
Ant,49,Undersampling,functions.Logistic,0.75,0.222988506,0.505102041,0.75,0.828456984,0.450876095,0.727272727,0.285057471,0.436363636,0.727272727,0.806182515,0.358887381
Ant,50,Undersampling,functions.Logistic,0.689393939,0.225287356,0.481481481,0.689393939,0.794740509,0.403433476,0.742424242,0.271264368,0.453703704,0.742424242,0.804667363,0.385681293
Ant,51,Undersampling,functions.Logistic,0.71969697,0.220689655,0.497382199,0.71969697,0.806583072,0.431790954,0.795454545,0.303448276,0.443037975,0.795454545,0.817371996,0.385271556
Ant,52,Undersampling,functions.Logistic,0.689393939,0.222988506,0.484042553,0.689393939,0.794130965,0.406363802,0.772727273,0.305747126,0.434042553,0.772727273,0.811459422,0.367191833
Ant,53,Undersampling,functions.Logistic,0.659090909,0.2,0.5,0.659090909,0.794810171,0.413291943,0.734848485,0.305747126,0.42173913,0.734848485,0.806861721,0.340943999
Ant,54,Undersampling,functions.Logistic,0.696969697,0.172413793,0.550898204,0.696969697,0.820637409,0.480210451,0.75,0.266666667,0.460465116,0.75,0.810675723,0.396502582
Ant,55,Undersampling,functions.Logistic,0.704545455,0.24137931,0.46969697,0.704545455,0.80522466,0.394473368,0.765151515,0.298850575,0.437229437,0.765151515,0.809987809,0.369725968
Ant,56,Undersampling,functions.Logistic,0.712121212,0.252873563,0.460784314,0.712121212,0.796464646,0.385932561,0.742424242,0.314942529,0.417021277,0.742424242,0.792955416,0.336133763
Ant,57,Undersampling,functions.Logistic,0.727272727,0.227586207,0.492307692,0.727272727,0.811877395,0.428465829,0.727272727,0.262068966,0.457142857,0.727272727,0.802864855,0.385805278
Ant,58,Undersampling,functions.Logistic,0.696969697,0.216091954,0.494623656,0.696969697,0.794165796,0.420908218,0.727272727,0.257471264,0.461538462,0.727272727,0.785318704,0.391330838
Ant,59,Undersampling,functions.Logistic,0.696969697,0.220689655,0.489361702,0.696969697,0.810292581,0.414967225,0.71969697,0.289655172,0.429864253,0.71969697,0.78771334,0.348262075
Ant,60,Undersampling,functions.Logistic,0.689393939,0.220689655,0.486631016,0.689393939,0.797439916,0.409307631,0.734848485,0.310344828,0.418103448,0.734848485,0.796717172,0.335882596
Ant,61,Undersampling,functions.Logistic,0.696969697,0.218390805,0.49197861,0.696969697,0.808690352,0.417930877,0.78030303,0.303448276,0.438297872,0.78030303,0.802908394,0.37495635
Ant,62,Undersampling,functions.Logistic,0.689393939,0.213793103,0.494565217,0.689393939,0.814907698,0.418221079,0.772727273,0.312643678,0.428571429,0.772727273,0.803169627,0.359531295
Ant,63,Undersampling,functions.Logistic,0.734848485,0.243678161,0.477832512,0.734848485,0.810815047,0.413676267,0.757575758,0.289655172,0.442477876,0.757575758,0.798275862,0.374931971
Ant,64,Undersampling,functions.Logistic,0.674242424,0.232183908,0.468421053,0.674242424,0.79087426,0.383388463,0.75,0.289655172,0.44,0.75,0.792572274,0.369643194
Ant,65,Undersampling,functions.Logistic,0.696969697,0.234482759,0.474226804,0.696969697,0.797840474,0.397467559,0.712121212,0.268965517,0.44549763,0.712121212,0.805215953,0.366717828
Ant,66,Undersampling,functions.Logistic,0.712121212,0.229885057,0.484536082,0.712121212,0.798885406,0.414440304,0.727272727,0.298850575,0.424778761,0.727272727,0.802473006,0.343282957
Ant,67,Undersampling,functions.Logistic,0.712121212,0.220689655,0.494736842,0.712121212,0.821438523,0.426208709,0.78030303,0.252873563,0.483568075,0.78030303,0.811859979,0.434558016
Ant,68,Undersampling,functions.Logistic,0.704545455,0.227586207,0.484375,0.704545455,0.802142111,0.411772666,0.787878788,0.301149425,0.442553191,0.787878788,0.811337513,0.382720868
Ant,69,Undersampling,functions.Logistic,0.727272727,0.225287356,0.494845361,0.727272727,0.804336468,0.431413048,0.757575758,0.289655172,0.442477876,0.757575758,0.798258447,0.374931971
Ant,70,Undersampling,functions.Logistic,0.681818182,0.236781609,0.466321244,0.681818182,0.791779868,0.383339709,0.734848485,0.268965517,0.453271028,0.734848485,0.810040056,0.383016193
Ant,71,Undersampling,functions.Logistic,0.696969697,0.216091954,0.494623656,0.696969697,0.800330895,0.420908218,0.704545455,0.248275862,0.462686567,0.704545455,0.799642982,0.385997481
Ant,72,Undersampling,functions.Logistic,0.696969697,0.250574713,0.457711443,0.696969697,0.796586555,0.377643705,0.75,0.289655172,0.44,0.75,0.798005921,0.369643194
Ant,73,Undersampling,functions.Logistic,0.71969697,0.245977011,0.47029703,0.71969697,0.805990944,0.399867696,0.757575758,0.289655172,0.442477876,0.757575758,0.811964472,0.374931971
Ant,74,Undersampling,functions.Logistic,0.659090909,0.204597701,0.494318182,0.659090909,0.80619993,0.407218425,0.681818182,0.243678161,0.459183673,0.681818182,0.796525601,0.374843554
Ant,75,Undersampling,functions.Logistic,0.71969697,0.23908046,0.477386935,0.71969697,0.804702194,0.408417875,0.765151515,0.314942529,0.424369748,0.765151515,0.804771856,0.351814804
Ant,76,Undersampling,functions.Logistic,0.674242424,0.186206897,0.523529412,0.674242424,0.813357715,0.443563322,0.757575758,0.28045977,0.45045045,0.757575758,0.821125044,0.385560481
Ant,77,Undersampling,functions.Logistic,0.712121212,0.255172414,0.458536585,0.712121212,0.796203413,0.383151162,0.78030303,0.301149425,0.44017094,0.78030303,0.809874608,0.37754724
Ant,78,Undersampling,functions.Logistic,0.689393939,0.250574713,0.455,0.689393939,0.7946186,0.372065208,0.696969697,0.298850575,0.414414414,0.696969697,0.783054685,0.321722609
Ant,79,Undersampling,functions.Logistic,0.681818182,0.23908046,0.463917526,0.681818182,0.797039359,0.380494814,0.75,0.287356322,0.441964286,0.75,0.791405434,0.37227781
Ant,80,Undersampling,functions.Logistic,0.742424242,0.211494253,0.515789474,0.742424242,0.812957158,0.460464906,0.727272727,0.31954023,0.408510638,0.727272727,0.79512365,0.320604729
Ant,81,Undersampling,functions.Logistic,0.704545455,0.243678161,0.467336683,0.704545455,0.80701846,0.391635403,0.704545455,0.301149425,0.415178571,0.704545455,0.798406479,0.324602707
Ant,82,Undersampling,functions.Logistic,0.674242424,0.204597701,0.5,0.674242424,0.799825845,0.418813773,0.757575758,0.257471264,0.471698113,0.757575758,0.81497736,0.412942192
Ant,83,Undersampling,functions.Logistic,0.696969697,0.222988506,0.486772487,0.696969697,0.805259491,0.412017167,0.734848485,0.333333333,0.400826446,0.734848485,0.776907001,0.311196599
Ant,84,Undersampling,functions.Logistic,0.681818182,0.218390805,0.486486486,0.681818182,0.802716823,0.406573007,0.78030303,0.268965517,0.468181818,0.78030303,0.811502961,0.414984735
Ant,85,Undersampling,functions.Logistic,0.704545455,0.218390805,0.494680851,0.704545455,0.801306165,0.423570648,0.727272727,0.27816092,0.442396313,0.727272727,0.795933473,0.366840926
Ant,86,Undersampling,functions.Logistic,0.704545455,0.252873563,0.458128079,0.704545455,0.790473703,0.380409672,0.689393939,0.31954023,0.395652174,0.689393939,0.773676419,0.293868571
Ant,87,Undersampling,functions.Logistic,0.704545455,0.222988506,0.489473684,0.704545455,0.813444793,0.41764466,0.772727273,0.31954023,0.423236515,0.772727273,0.820689655,0.351964941
Ant,88,Undersampling,functions.Logistic,0.712121212,0.257471264,0.45631068,0.712121212,0.793033786,0.380382043,0.757575758,0.310344828,0.425531915,0.757575758,0.805329154,0.351662798
Ant,89,Undersampling,functions.Logistic,0.689393939,0.236781609,0.469072165,0.689393939,0.800731452,0.388981186,0.727272727,0.266666667,0.452830189,0.727272727,0.804649948,0.380327869
Ant,90,Undersampling,functions.Logistic,0.712121212,0.2,0.519337017,0.712121212,0.813409962,0.453491869,0.757575758,0.266666667,0.462962963,0.757575758,0.814594218,0.401847575
Ant,91,Undersampling,functions.Logistic,0.712121212,0.222988506,0.492146597,0.712121212,0.816631836,0.423246457,0.742424242,0.271264368,0.453703704,0.742424242,0.805294323,0.385681293
Ant,92,Undersampling,functions.Logistic,0.734848485,0.234482759,0.487437186,0.734848485,0.808167886,0.425200346,0.78030303,0.296551724,0.443965517,0.78030303,0.805259491,0.382761472
Ant,93,Undersampling,functions.Logistic,0.696969697,0.222988506,0.486772487,0.696969697,0.803570185,0.412017167,0.712121212,0.27816092,0.437209302,0.712121212,0.786955765,0.3559994
Ant,94,Undersampling,functions.Logistic,0.696969697,0.225287356,0.484210526,0.696969697,0.813758272,0.409080611,0.772727273,0.294252874,0.443478261,0.772727273,0.804737025,0.380173523
Ant,95,Undersampling,functions.Logistic,0.71969697,0.232183908,0.484693878,0.71969697,0.801184256,0.417083855,0.75,0.298850575,0.43231441,0.75,0.78159178,0.359215425
Ant,96,Undersampling,functions.Logistic,0.696969697,0.24137931,0.467005076,0.696969697,0.797823058,0.388895083,0.727272727,0.287356322,0.43438914,0.727272727,0.790151515,0.356258859
Ant,97,Undersampling,functions.Logistic,0.689393939,0.250574713,0.455,0.689393939,0.801497736,0.372065208,0.772727273,0.308045977,0.43220339,0.772727273,0.79762278,0.364627747
Ant,98,Undersampling,functions.Logistic,0.727272727,0.232183908,0.487309645,0.727272727,0.803030303,0.422611216,0.71969697,0.310344828,0.413043478,0.71969697,0.799538488,0.32525219
Ant,99,Undersampling,functions.Logistic,0.742424242,0.220689655,0.505154639,0.742424242,0.813949843,0.448385793,0.772727273,0.331034483,0.414634146,0.772727273,0.791823406,0.339558983
Ant,100,Undersampling,functions.Logistic,0.704545455,0.227586207,0.484375,0.704545455,0.811668408,0.411772666,0.765151515,0.303448276,0.433476395,0.765151515,0.802385928,0.364555187
Ant,1,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,2,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,3,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,4,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,5,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,6,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,7,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,8,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,9,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,10,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,11,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,12,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,13,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,14,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,15,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,16,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,17,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,18,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,19,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,20,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,21,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,22,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,23,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,24,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,25,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,26,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,27,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,28,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,29,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,30,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,31,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,32,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,33,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,34,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,35,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,36,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,37,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,38,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,39,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,40,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,41,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,42,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,43,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,44,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,45,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,46,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,47,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,48,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,49,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,50,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
Ant,51,SMOTE,bayes.BayesNet,0.628787879,0.195402299,0.494047619,0.628787879,0.82492163,0.395791583,0.545454545,0.154022989,0.517985612,0.545454545,0.792720307,0.384333239
